"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Bhutan","BTN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","51145038.1679389","70324480.369515","71035940.8033827","75792079.2079208","76389964.7887324","88067906.2247373","105563838.223632","96440586.4197531","139419540.229885","104771410.967344","91892632.7812678","100325417.766051","140203703.703704","103725644.473598","106766337.264903","129190255.935862","144504092.576912","168768107.95924","186282113.427048","212456107.756619","212059054.294615","227453441.407078","264919938.284304","316165538.857879","436818186.231245","527747498.866213","531258319.906416","685306961.55846","729319253.790352","786732031.409784","1121423791.38255","1282994611.15694","1149629845.87516","1119922590.95051","1160601066.69725","1357559582.80269","1204449074.56325","1291995465.40626","1367485007.2014","","",
"Botswana","BWA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","12056638.1606617","13991884.70687","15982055.236226","18034391.1645463","20214693.9913565","23174647.4940667","26220362.6220363","29776847.9776848","41701534.1701534","40662860.3258599","58626465.6616415","78159955.2572707","100052008.841503","151275032.416078","198233995.584989","226572008.11359","246722631.094756","313004750.593824","404552040.569911","534969325.153374","704902213.072568","768136727.620414","703068855.006313","733430577.080864","719192852.741836","571113213.497319","684183917.833005","952022157.364941","1161735754.12884","1422750508.71011","1887395861.3276","1834537000.39573","1723775892.30696","1627109900.54063","1718989793.63779","2070052665.75283","1799831538.41526","2395831050.72861","2517475567.33477","2398365193.32238","2320710337.52793","2133671163.45956","2158048610.89162","2779825087.3755","3706961580.25954","3533676424.54602","3451273001.40493","4440003828.10973","5586576630.68157","5327109334.60049","6554992934.52661","8227896230.00205","8854720373.79743","9094678422.17433","9005848865.32013","8092733734.82081","6915862473.85609","6254189458.22139","7310411764.70588","7432125624.07609","",
"Central African Republic","CAF","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","38336816.2740609","44034883.7825639","46936105.2577017","49792587.3533363","57952747.6949498","56720594.7582825","67160971.4162906","76828946.5607646","75999785.1066812","70699836.821426","78597127.8903891","75389852.427671","77877594.755495","98946247.2834036","121947245.317603","151160965.112226","132307723.147681","174129603.707592","206899174.805534","246199305.571225","327433570.018118","236648293.628085","256106186.947724","241183767.116458","226437019.045594","273603657.545803","321221786.865312","342886690.007141","316906397.285597","326536958.442774","372791488.286404","359806867.538511","372229135.923364","292701084.112097","212952087.761505","315152768.194789","258135823.426887","271328255.344549","274652946.223742","239761597.832448","231254888.680986","210345022.80576","199723610.815793","205101408.240842","244440120.177601","290317082.682346","322489945.784018","398343553.11071","465218535.942272","445847327.633182","488611125.875945","520455657.587099","539911073.470252","396266771.62727","690077898.595119","611811302.110564","651691445.372774","826531408.317514","1043416422.64377","1054197551.84661","",
"Canada","CAN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","7480255448.9389","7594733339.99374","7854369042.81214","8918902584.55297","10166208353.3723","11787616836.1518","12634558504.6391","14340936627.4552","16708226653.8616","17327973968.8008","19613784907.9026","23413476108.6978","28460153984.6015","38774028629.8569","41679119150.6095","46807302231.2373","48954395862.7174","53336547733.8476","63191053440.3278","70921142661.649","79017432646.5927","67407797681.7703","74471762414.8004","87539186163.2306","92626876601.9773","98835552356.9629","107690045248.869","128938815308.361","141918074324.324","148543023654.439","152336562800.035","157743857036.485","168552050228.664","183320152314.001","199747158262.897","209119911991.199","237129134768.164","241249747219.414","259518745372.552","287155747087.738","268281895661.157","271159115529.217","295296552708.586","337418139892.391","385981185014.029","430736071932.299","470813704496.788","506718837863.168","411817863703.963","502010952596.424","570485589413.961","589615585237.933","589243562989.063","588710866502.781","533984929798.81","517480148033.856","554742037712.444","584148204430.145","578789449519.366","",
"Central Europe and the Baltics","CEB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131137012999.478","150059259569.387","160825735852.067","177499847107.186","172627941246.651","185547109320.549","201501624298.059","226551076683.717","288316134067.9","374920749379.364","441030646624.72","541915401971.331","701145342527.001","842454064745.222","610555635671.485","697901870495.926","829131539123.777","789526842637.519","822916846415.151","866794222836.567","761192005560.397","777857758297.589","886393115550.885","1013232402102.74","999712760084.256","",
"Switzerland","CHE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","10241069060.1418","11663672488.4492","13813883303.2231","18866870418.3519","23401481824.5897","22223981133.5374","24658898743.799","29624833492.823","39694626565.9955","48982225115.7755","58659625231.2466","52734624681.8043","49532228242.1317","49686925015.4828","47851991956.42","49279196817.3863","67413713380.3991","77985374664.6996","86892624752.2723","89079899382.6029","107335887345.235","101178815271.967","104435210994.169","97940819978.3433","106081908751.919","124759357378.436","125201505825.243","120714274650.314","124404269347.496","123684812608.175","125112051693.51","126148528857.549","127246262543.308","146182464914.235","167604367832.73","190201338178.606","206957086217.898","239991125624.792","288924445018.927","269127172134.914","311077560877.349","398974964179.191","378438382206.726","412218525459.393","372933612544.604","343410804203.077","364037341286.997","370405524639.693","380094593629.097","375480873839.652","",
"Channel Islands","CHI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","650749016.054765","715645411.269094","693171652.514696","837155008.145563","791274033.791796","762605297.152084","948058867.3756","905155989.003169","938779738.767096","1178165029.6336","1274882355.11863","1310730653.2918","1560151045.87302","2590758338.71631","3129223815.48834","2025346736.36243","2100124103.82112","3074828154.05362","3782801705.89987","5570423584.95189","7679845876.33946","9047297176.61233","5382281400.67755","4355576959.59105","4799834957.79674","4307602967.65657","4672424639.99667","5752821225.91213","6765529485.8378","8748407009.58385","9686180975.72378","10137181116.2018","12544703151.5803","13669475781.4781","14680688842.4009","19346618433.6013","21946625731.1956","24191173540.1016","23494325678.1594","19982048574.2364","22411585684.8134","21822419952.279","21332345471.8843","23190197866.0688","29694953337.3255","38680972557.1778","45358377418.1321","54405352884.0828","70715782094.3573","50503967542.8748","68442909063.8457","86884940756.2013","91222239391.7175","91237694284.4138","83794977253.9037","72190113685.0302","68969744994.9225","75401011000.7735","85798121554.1782","80635442457.6638","",
"China","CHN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","2644406531.806","1746689414.24974","1372979120.9684","1450158420.6678","1710130798.60265","2246323828.09327","2481923795.59672","2169144528.39386","2067592818.26306","1917296287.26948","2278820375.33512","2128523844.34154","2850652532.18119","5207600281.49191","7791148276.56537","7925583396.06409","6660142165.44761","7148239853.59027","7617886178.86179","10560869565.2174","12450000000","14591269841.2698","17788124795.19","19385304449.37","24710305080.89","38302403273.95","33592580690.4701","33781853910","48984701330","46118793490","38461758920","43941659170","61849400129","86072328750","97250445198","119900826000","137261877000","144623820000","144913704696","168058444268.42","224306238158.48","243973790217.76","295619639659.43","412137124715.32","556182551584.76","648712207879.78","782812463259.9","950020767157.33","1149036249785.66","1042533759652.94","1432415877173.64","1825402621469.38","1943215391729.07","2119378054518.82","2241288603088.79","2003257157592.74","1944484096019.26","2208504214346.47","2548884789083.92","2476286917545.57","",
"Cote d'Ivoire","CIV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","125105306.753683","173748889.036578","166140901.801898","178997244.674234","227712352.751042","277073943.660535","293880244.254277","311787445.086583","358694218.521461","368517384.94218","423656620.710839","450325312.821742","536449174.614209","833598036.60294","1178207134.71735","1424552666.21841","1689889740.76221","2276134374.1465","2957600540.46892","3443467897.94736","4190182122.64696","3565652190.48951","2975901592.57446","2442621512.28396","2175043870.0219","2260591209.82587","2764108286.92205","2987988909.17113","2860181708.66905","2835035989.03226","2926929958.26122","2831550803.96828","3135722395.25365","2861522066.82662","2436641848.493","3788785442.56578","3935331284.34155","4136989192.85472","4410458617.1277","4225089820.66077","3628438193.79943","3676789145.45416","4000564141.54501","5108743061.55726","6324073681.46878","7521516467.06218","7601360209.34418","8587383895.56715","9728422151.32335","9692737802.85451","10792175657.642","9488611743.35584","11986924850.4034","12070086713.9799","12154657764.0472","11618672296.235","10993659189.1808","12185461736.6854","13322615229.3695","12984694262.4392","",
"Cameroon","CMR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","197515591.287928","201177195.891905","210907991.385219","259406643.900142","263432919.050755","286172800.971748","335126959.858674","373274385.802691","422044770.774085","514251588.034095","703141264.863076","841897802.935491","936044260.079025","1240159146.07977","1641291151.47465","1828861014.3161","2169800854.34915","2117131907.17679","2163148272.08762","2418063345.72026","2572868199.66408","2413598418.22108","2537512534.91331","1994132705.91881","1979526250.04955","1930731927.4123","1820379196.90693","2087299308.22505","1942661109.58702","2008477429.44955","1698592173.58325","2436723533.60713","2704330298.11835","2384496409.5953","2275345529.55784","2515403938.72661","2933604778.46662","3189636262.85208","3741046546.60364","4222751576.23312","4731960093.89004","5092288035.28696","6621856552.55069","8694602319.3562","6860732723.50341","7053080441.71083","9107630240.17472","8809093140.16887","9719406535.25534","10541186935.3628","8539259287.32466","7823117095.07976","7914211615.91694","9169559984.62498","9301226636.81003","",
"Congo, Dem. Rep.","COD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1157757147.35338","1338976146.01145","1749529627.1036","913626093.648502","2044259390.06407","826448700","2971014492.75362","971000000","1190984744.49209","2684033000.70499","2739841246.91439","3514019627.22722","3795526426.35114","6873939038.58308","8854270978.60243","6738233802.19806","10704459171.2123","11804250540.7066","11004111269.1967","13405258918.692","15030792168.7916","11984597102.4369","11871538073.8329","14843047292.1698","17773436026.6585","16666815693.8015","",
"Congo, Rep.","COG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","112771915.27196","126893746.656223","104827975.349294","99632771.9788725","104822271.033075","105279938.164821","112749007.963935","132519860.666779","143800836.297536","150792096.447063","158825947.028754","169598347.40092","212675136.212811","235094360.714189","348144058.951519","489004627.500965","502196073.576075","499430790.207956","536657899.663771","582921406.18771","1025655319.91328","1516938860.52333","1480190945.86596","1085638605.62292","1000785739.72863","1210204368.32453","992475139.673471","887412825.477466","894415286.604522","832266748.941027","532937076.036075","764320192.097393","482474334.301251","601401825.154842","1313209344.22925","1345946415.93562","1523134286.9274","1397383518.82076","1415791934.18852","1391257515.23756","1404291125.9827","1489688467.93177","1628973919.50108","2658587663.66776","2363288839.08831","3317745075.95815","5073251096.54973","4493098515.69105","5574031839.28372","4816476039.22435","6574469431.03427","8354087417.97854","8251323115.5898","9309446697.26398","9973290521.47685","8246015767.2793","7746869081.22367","5684737698.02363","6701825137.25444","3765904294.67957","",
"Colombia","COL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","594894694.800301","627934716.41791","605929809.308526","597285655.555555","755727700","559333333.333333","778814814.814815","602411299.606389","763579000.349872","839120871.507993","1047700632.17705","1252577345.44707","1109769649.74139","1306397077.85183","1933488605.88526","1835324549.34928","2131690445.30912","2569926742.11812","3210026857.65443","3756624824.02352","5209514724.51421","5610414540.86314","5919610896.64169","5127945978.50553","4767852803.33276","4370638534.99045","4190788877.63254","4697932909.51981","5433539690.87482","5464066788.87629","7614454664.91459","7098679409.20938","9985578591.38362","13949161890.9436","17091698826.0504","19392751883.9628","20252680331.731","22137740205.7201","20576289396.4486","15343463758.285","16732945249.8395","18182900126.4544","17797006802.5232","18872327630.368","22353995121.9577","29781533163.7656","35415104984.6471","42609030376.6138","50999859345.4739","43531909200.3068","51362877689.8698","67638293555.4426","74273083424.3787","76041906975.5974","79472228066.5797","66651327930.6406","60766406796.3904","62805976677.666","68941951585.7297","71886451618.9838","",
"Comoros","COM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","57128576.6890795","52857791.0867846","49536903.8978587","51587297.4218423","49721594.7710623","52960518.1151549","75162502.201829","90864927.096435","95972511.9415859","91929420.6747468","115656765.070474","114174002.89609","123132907.37528","121920382.878667","85929642.4485373","107269235.711036","106623051.660324","98111443.7993992","99636395.5242838","102961488.137286","94295225.0307828","101809962.981502","114134828.42568","146895908.584643","170294421.850021","175952404.605344","187858360.630322","192146174.311163","255325154.583493","257754068.378062","271587625.510077","307381948.383939","323693915.109085","337042859.182986","339810649.225801","267288335.278867","267996117.485221","304517229.454645","351750711.97989","","",
"Cabo Verde","CPV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","95271002.5413878","98597331.9478301","111363376.237063","107746729.477805","102579340.440798","109057018.47723","143832346.163012","154640326.885234","157247386.131058","166385998.119985","211201277.14322","205936309.657181","238072377.899968","230719808.024668","229787766.665446","294133735.833344","277548294.92139","287190631.141467","308372216.222824","355408993.062936","326304704.517028","351069967.1665","425645500.974672","548644421.358607","642983643.29179","647010928.123622","805264991.06378","1002327678.44066","1128862232.90847","975047361.266663","1028011941.0801","1200341794.39408","1042391960.05514","1014920752.35487","1128684993.587","944645439.937536","997170139.644714","1192488882.68619","1338406444.1106","1295138220.94884","",
"Costa Rica","CRI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","132338590.919575","122861638.37836","124825190.598638","138870092.179065","155005187.891911","196800000","199200000","218369811.320755","251154716.981132","272754716.981132","340543396.226415","399680038.636844","453262999.246421","563760004.814347","801954602.774275","755869311.551925","842240373.395566","1116359393.23221","1269463243.87398","1500945157.52625","1778891481.91365","1264050029.17756","1099078507.32623","1157472344.02908","1243519930.29841","1272805940.59406","1347578853.0466","1621277680.42058","1652553107.27009","2033817038.58957","2347212147.695","2737000652.61782","3495370310.53564","4150829345.08063","4416262910.59785","4821924110.67194","5143782042.75191","5803238051.59071","6578730704.14868","6411945482.70792","6545131998.11804","6445457524.55378","6828718281.64082","7367441232.12763","8011642171.12324","9170225548.46405","10562844259.1687","12333210658.4104","14660106511.6081","10800050161.0011","13061016238.5336","15465817010.9729","16718693002.3076","17055281116.7128","17596280793.7402","17360350889.6379","18194545143.6045","19328549530.5747","20113286047.4286","19981384409.4599","",
"Caribbean small states","CSS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","3478807568.14518","3838924107.48486","4821169997.44462","5889718978.44198","6490237947.20957","6218742774.63683","6279323655.13846","6449807434.76018","6683886795.86733","6810078459.46813","7475795310.81967","8336389221.92035","10026351132.5428","10363736038.3059","9937810050.61587","9956280013.47845","10041253332.2884","12000398129.6636","13764459394.7221","14770506911.2316","16627178607.6947","17129646021.4945","17514778162.5749","19385760609.7216","18817236375.0952","18924359987.1844","19653408348.221","21370823191.7839","25163276954.8843","29260843510.9214","31707966069.7942","36414467593.3017","27795900065.6487","28630505418.4784","32510112119.7523","32484450112.2297","31993333120.6682","33021525671.2602","29534672579.3332","29007202715.8124","32009191574.708","34315791435.8851","","",
"Cuba","CUB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","2515236800","3055095900","3594369359.91605","4412339083.23281","5038233170.73171","5756838292.68293","6093814738.12424","6276949156.62651","7878465454.54545","8645207123.28767","8817697500","8905963975.90361","9251183529.41176","9765161117.57858","10603443141.7188","10307791680.3144","10606362970.9623","11073229683.327","11837456728.2322","12096964757.1447","11708950531.9149","7067591647.33179","4025942837.83784","3516494864.86486","4135300810.81081","4840440188.94421","4331000000","4522800000","4697400000","4916000000","5179600000","5109300000","4434700000","4895200000","5841100000","7822300000","9744000000","10332600000","14806100000","9594000000","11400000000","15079000000","14888000000","15602000000","13865000000","12605000000","11226000000","11309000000","12596000000","","",
