"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","9198803656.46757","9725153729.55565","10192770172.63","12411074098.0817","11614477029.6483","12840827885.4524","13744279376.2512","13853330208.8568","14623609395.932","16517358006.8037","17974754597.8541","19154350624.3654","22536947647.5108","31949790528.5517","47551663653.8814","43602634477.5742","50706339460.6704","58587228824.1686","62608325234.0515","81037824016.3523","102322093178.069","111370956631.214","105292076783.875","107890776541.854","113433119569.147","113436851446.286","100893347382.373","108966301638.35","136224982109.334","149171538913.19","172059345270.529","190816873662.802","192666496617.73","205333104245.845","239199117868.252","281486080967.396","313468051026.327","344300205263.03","342438791169.744","357245802070.134","423140869828.289","408258863903.863","411281235193.495","444784696688.315","565317581327.419","690527418683.601","772835521251.874","875107995955.508","1008049127405.74","804293048228.478","1061512226486.78","1250065931835.78","1269183440400.45","1260656250385.7","1234758132315.64","1106113349676.14","1093070972536.73","1211832208905.39","1313023552516.19","1303191358600.01","",
"Timor-Leste","TLS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38963791.6920651","42831143.2760259","36638157.3050461","33673635.8719206","32944817.8722955","32989330.8679813","41881764.9979354","54262690.174069","60613466.205566","66632579.0637451","75531222.1859889","66781171.5093812","82662614.78026","77944391.887749","66178035.0392556","48508505.4485342","51780293.3158844","38179978.6065958","42986086.4454571","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77312612726.7625","80598315361.6403","88729163439.0922","99756148295.3051","97286851054.6433","82544761681.877","98718967392.6721","121076430061.284","119621510242.876","129890422597.117","156303299235.548","203297940606.906","266812283759.297","315807848001.782","382187356158.087","485347257845.281","361469982665.349","435050434109.162","491379946460.355","540728037266.579","494578916517.301","437756472928.26","331585464179.48","322372245855.368","388410989304.978","478998158418.961","","",
"Tonga","TON","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","13435004.5817515","8090553.58670414","11561654.4688401","11967036.7402999","11648334.4511514","16011159.1892507","15794070.3286601","17123440.511208","11355855.8558559","17095217.2005265","18094839.0250716","17534759.3582888","25256966.811371","24250192.2583953","26696066.7461263","38464269.1773422","30278420.4843437","32405166.6542944","27551300.5780347","33681260.4150886","35422928.633252","44685445.2471792","44847645.4293629","37511930.2949062","30749162.8230239","29229150.1433714","23631258.9413448","33365905.1289109","39211569.1186518","45131250.9165567","46713099.1074653","42550151.8243815","36478254.3566186","54958964.6464646","42554538.0447811","45863963.9172585","67308880.5196223","80357779.220013","91728053.9854655","74648071.5113392","74117852.9154444","108450577.200577","101605971.499661","100419363.661227","","",
"South Asia (IDA & IBRD)","TSA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","2782967641.29117","2875049189.46154","3006326613.49808","3358033938.40463","3426715989.70865","3498722246.11536","3507822880.22206","3691633437.00317","3842479470.57345","3941418492.06858","4578606465.88598","4582706537.91873","4680075048.93473","5939368293.36288","7639211678.17374","8742870028.98718","10084920441.9421","11511094662.4929","12317864689.6265","14937508249.8242","17087953519.6819","17939157313.3119","17831526813.8112","19007799281.3818","19724302747.941","18757277525.761","20053063869.2336","23755733862.5872","27210167822.2092","30663619660.8247","33629163428.8596","36182582402.5697","40424733430.9106","43486054267.7156","49139174475.7631","59751252332.3838","62622141798.5358","67163696262.1822","70190300032.7321","75808934587.4677","86016147832.0637","86990420730.0541","99183208206.343","120490889545.705","159525514902.873","199326447813.644","243695013469.369","301901471937.355","342655363392.12","326912202533.843","435643288796.885","524420561645.691","524095703372.969","554364893671.001","556127942149.549","503977003166.284","526369317282.957","587513745522.477","636339104391.056","639194310907.018","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6069153520.63706","6481110599.83147","6825717307.9572","7366943074.56925","8069072288.90502","8464778962.04023","9039173637.26729","9352096808.41789","10275238083.2865","11084987678.5992","12155901766.6677","12727515770.337","15262601265.974","20825218403.5689","33008548475.4628","32406533307.6138","35483795703.1827","43457535127.0597","45673609728.5866","61276046976.1581","86202213285.0374","71984063566.5832","61082624239.0532","55985282846.1907","54698871887.169","53748650083.2822","54814332645.3727","68939622420.9554","69048337603.2126","76098094927.9828","82053798368.7297","81034775029.404","82265563091.9321","75556180416.2321","78932386503.1547","97961434621.5566","104603452686.007","110053497188.683","98628151204.6271","101535715763.515","123872455411.041","115237800500.681","124502005408.451","151752216674.426","182095483124.065","227479713697.085","297681090004.925","334965373740.878","420728377368.125","316661845391.633","424134890200.687","529838238406.133","537763129873.571","480603705311.419","491571513748.774","358412984114.131","326444515795.853","384461874935.966","431404092932.82","","",
"Trinidad and Tobago","TTO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","188761904.761905","219047619.047619","230285714.285714","254285714.285714","285523809.523809","316571428.571428","406196213.425129","567176692.517292","711574952.56167","1254066437.57159","1343773303.50485","1311100746.26866","1511421911.42191","1847909658.81788","2801968019.6802","3518399604.8407","3487039287.16079","3002031488.06501","2869475545.07955","2721035015.44799","2699940083.88256","2721914357.68262","3376855315.55448","4242247610.16554","4479827241.12504","5353409090.90909","5277717391.30435","6126865671.64179","5908638138.88612","7024021352.31317","8096647985.61912","8248099445.24348","8114748168.9122","8398612452.79705","8713791940.65082","8491938425.62194","9447973865.29506","9438489132.72843","10839425688.7854","13165877157.768","14501002004.008","15823365890.308","19876619322.6159","24966398831.2637","19572021032.3632","21803828419.7289","22232703509.0212","21867213009.7958","21722533390.7798","21398480296.8722","17546696574.2251","16988547486.0335","17668471521.8649","19504023574.7478","19333662758.9967","",
"Turkey","TUR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","287710645.293876","411111111.111111","500000000","433333333.333333","500000000","544444444.444444","577777777.777778","644444444.444444","644444444.444444","700000000","756521739.130435","864785144.466045","1229681978.79859","1809187279.15194","2039204423.06311","1973410884.91899","2491746091.07332","2238640151.09432","2701589654.88839","2876725552.65952","3550856150.87193","5851518175.85125","7657810068.10086","7693263016.89457","9362386822.29737","10663948825.9196","10081244162.429","13582253228.6478","16947657046.4372","17360346517.8538","20138041278.2139","20765547619.0476","22805811594.2029","24636054545.4545","27918206081.0811","33713478165.9389","39094658476.6585","46664617511.5207","56721035673.1876","47537824737.3448","53091138835.5726","53222799445.1697","58321175690.0212","69359206476.1143","92090930901.4381","105386581571.896","119615726286.314","143399935528.437","174469223972.34","145518900645.161","157844709209.476","185339817910.448","206848575723.831","211715472213.468","222003068311.629","200727579044.118","189717174596.868","211240391710.754","227780558155.911","238501504811.59","",
"Tuvalu","TUV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","537502326.256217","508648122.308441","572500378.726679","765667178.254712","929865123.955396","1265179986.76669","1295157202.00484","1246175397.8983","1230116921.72009","1291885319.56172","1445821022.26551","1878651440.64142","2019020391.32085","2297025915.06897","2674833271.73611","3124777521.31169","3434320449.31704","4331708455.86331","5438641595.59699","5291151823.37329","6277203237.56046","7497823405.03292","8870644645.28173","8684876050.83966","9028242341.06284","8104067362.46172","8138039818.95984","8072890863.8219","","","",
"Uganda","UGA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","115605870.020964","107812368.972746","108245283.018868","146023060.796646","176115303.983229","226330532.212885","236694677.871148","244817927.170868","248459383.753501","251680672.268908","294257703.081232","280952380.952381","289215686.27451","281792717.086835","309129814.550642","204111111.111111","278700000","268764705.882353","330434782.608696","415000000","242000000","215000000","182500000","194000000","458913258.930495","483550235.277904","502570433.564887","517052814.079723","492900000","419712440.435691","311669506.548833","247948150.503814","250344420.67646","227444247.465385","348784843.388843","678725728.984333","722999697.873861","837552441.53814","634713533.002364","734918410.304017","659668069.160693","672714062.011288","692819583.930111","721542170.014055","1008178395.63728","1278134670.863","1518772911.93977","2055981499.07067","3457255934.12258","4677180750.95161","3687465011.92554","3583197948.46501","4230158408.06218","4774874221.32967","4874969999.04847","4170603023.99086","3629243939.23595","5124374696.99289","4968292701.2959","6659468463.16455","",
"Ukraine","UKR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26529048347.8514","22517259875.2273","20230191964.6397","17732031954.7572","16988495838.624","18596682378.173","22695834206.803","20341623019.825","20356661717.5976","17543987600.5919","16959999991.1457","19521221884.9056","19941549859.4591","22091578117.3732","27388564892.0809","39057153600.3008","41949382402.8724","47525544554.4554","60543960396.0396","79896529465.3706","51428149707.3622","63998815464.4891","81280184748.2303","83884244775.3723","78744026022.7699","64873261712.6705","47880172307.2416","46023216039.8884","53867411624.0422","59166743258.396","63315071037.2365","",
